Aveiro|Oliveira de Azeméis|São Martinho da Gândara|PPD/PSD.CDS-PP.PPM|34,87%|409|PS|31,97%|375|CH|15,60%|183|IL|4,69%|55|B.E.|2,64%|31|PAN|1,88%|22|L|1,79%|21|ADN|1,45%|17|PCP-PEV|1,19%|14|R.I.R.|0,43%|5|ND|0,26%|3|VP|0,26%|3|MPT.A|0,09%|1|E|0,00%|0|PCTP/MRPP|0,00%|0|EMBRANCO|0,77%|9|NULOS|2,13%|25
Aveiro|Oliveira de Azeméis|São Roque|PS|34,38%|1.125|PPD/PSD.CDS-PP.PPM|32,79%|1.073|CH|14,98%|490|IL|5,04%|165|B.E.|3,64%|119|PAN|1,77%|58|L|1,44%|47|ADN|1,34%|44|PCP-PEV|0,79%|26|R.I.R.|0,61%|20|VP|0,31%|10|ND|0,21%|7|PCTP/MRPP|0,21%|7|E|0,06%|2|MPT.A|0,06%|2|EMBRANCO|1,41%|46|NULOS|0,95%|31
Aveiro|Oliveira de Azeméis|Vila de Cucujães|PS|39,55%|2.405|PPD/PSD.CDS-PP.PPM|26,92%|1.637|CH|13,75%|836|IL|4,79%|291|B.E.|4,52%|275|L|2,43%|148|PAN|1,81%|110|ADN|1,20%|73|PCP-PEV|1,07%|65|R.I.R.|0,41%|25|PCTP/MRPP|0,33%|20|ND|0,25%|15|VP|0,10%|6|MPT.A|0,07%|4|E|0,02%|1|EMBRANCO|1,48%|90|NULOS|1,32%|80
Aveiro|Oliveira do Bairro|Bustos, Troviscal e Mamarrosa|PPD/PSD.CDS-PP.PPM|50,81%|1.907|CH|21,13%|793|PS|12,76%|479|IL|4,00%|150|B.E.|2,29%|86|ADN|2,08%|78|L|1,20%|45|PAN|1,17%|44|PCP-PEV|0,91%|34|R.I.R.|0,51%|19|ND|0,29%|11|PCTP/MRPP|0,24%|9|E|0,05%|2|VP|0,05%|2|MPT.A|0,03%|1|EMBRANCO|1,31%|49|NULOS|1,17%|44
Aveiro|Oliveira do Bairro|Oiã|PPD/PSD.CDS-PP.PPM|43,74%|1.975|CH|22,77%|1.028|PS|16,12%|728|IL|6,29%|284|B.E.|2,28%|103|ADN|1,73%|78|PAN|1,20%|54|L|1,00%|45|PCP-PEV|0,80%|36|E|0,33%|15|R.I.R.|0,31%|14|ND|0,29%|13|PCTP/MRPP|0,29%|13|VP|0,11%|5|MPT.A|0,04%|2|EMBRANCO|1,95%|88|NULOS|0,75%|34
Aveiro|Oliveira do Bairro|Oliveira do Bairro|PPD/PSD.CDS-PP.PPM|39,79%|1.423|CH|23,24%|831|PS|17,25%|617|IL|5,96%|213|B.E.|3,89%|139|ADN|1,68%|60|L|1,68%|60|PAN|1,37%|49|PCP-PEV|0,84%|30|R.I.R.|0,36%|13|ND|0,28%|10|PCTP/MRPP|0,11%|4|E|0,08%|3|VP|0,08%|3|MPT.A|0,06%|2|EMBRANCO|1,87%|67|NULOS|1,45%|52
Aveiro|Oliveira do Bairro|Palhaça|PPD/PSD.CDS-PP.PPM|49,81%|783|CH|22,77%|358|PS|12,34%|194|IL|4,58%|72|ADN|2,35%|37|B.E.|2,16%|34|L|1,08%|17|ND|0,64%|10|PAN|0,57%|9|PCP-PEV|0,57%|9|R.I.R.|0,51%|8|MPT.A|0,13%|2|PCTP/MRPP|0,13%|2|VP|0,13%|2|E|0,00%|0|EMBRANCO|1,27%|20|NULOS|0,95%|15
Aveiro|Ovar|Cortegaça|PS|33,46%|800|PPD/PSD.CDS-PP.PPM|31,07%|743|CH|12,38%|296|IL|5,77%|138|B.E.|5,52%|132|PAN|2,30%|55|L|2,26%|54|PCP-PEV|1,55%|37|ADN|1,30%|31|PCTP/MRPP|0,33%|8|VP|0,25%|6|R.I.R.|0,21%|5|MPT.A|0,08%|2|ND|0,08%|2|E|0,04%|1|EMBRANCO|2,05%|49|NULOS|1,34%|32
Aveiro|Ovar|Esmoriz|PPD/PSD.CDS-PP.PPM|33,79%|2.594|PS|29,13%|2.236|CH|14,19%|1.089|IL|6,37%|489|B.E.|5,43%|417|L|2,71%|208|PAN|2,21%|170|PCP-PEV|1,19%|91|ADN|0,91%|70|PCTP/MRPP|0,47%|36|R.I.R.|0,47%|36|ND|0,29%|22|VP|0,16%|12|E|0,09%|7|MPT.A|0,00%|0|EMBRANCO|1,43%|110|NULOS|1,16%|89
Aveiro|Ovar|Maceda|PS|35,79%|747|PPD/PSD.CDS-PP.PPM|28,08%|586|CH|17,30%|361|IL|4,65%|97|B.E.|3,59%|75|PCP-PEV|1,92%|40|L|1,87%|39|PAN|1,34%|28|ADN|1,25%|26|PCTP/MRPP|0,34%|7|R.I.R.|0,29%|6|ND|0,14%|3|MPT.A|0,10%|2|VP|0,10%|2|E|0,05%|1|EMBRANCO|2,06%|43|NULOS|1,15%|24
Aveiro|Ovar|Ovar, S.João, Arada e S.Vicente de Pereira Jusã|PS|32,15%|5.655|PPD/PSD.CDS-PP.PPM|28,45%|5.004|CH|14,79%|2.601|B.E.|6,47%|1.139|IL|5,41%|951|L|2,83%|497|PCP-PEV|2,51%|441|PAN|2,15%|378|ADN|0,96%|168|R.I.R.|0,47%|82|PCTP/MRPP|0,36%|63|VP|0,22%|38|ND|0,20%|36|E|0,11%|20|MPT.A|0,05%|8|EMBRANCO|2,00%|351|NULOS|0,90%|159
Aveiro|Ovar|Válega|PS|33,53%|1.259|PPD/PSD.CDS-PP.PPM|28,92%|1.086|CH|17,55%|659|B.E.|5,11%|192|IL|4,18%|157|L|2,02%|76|PAN|1,92%|72|PCP-PEV|1,57%|59|ADN|1,17%|44|R.I.R.|0,64%|24|PCTP/MRPP|0,29%|11|ND|0,19%|7|VP|0,13%|5|E|0,08%|3|MPT.A|0,08%|3|EMBRANCO|1,68%|63|NULOS|0,93%|35
Aveiro|São João da Madeira|São João da Madeira|PS|37,39%|4.989|PPD/PSD.CDS-PP.PPM|29,31%|3.911|CH|12,94%|1.726|IL|5,52%|737|B.E.|4,47%|596|L|2,67%|356|PCP-PEV|1,77%|236|PAN|1,63%|217|ADN|0,89%|119|PCTP/MRPP|0,31%|41|ND|0,25%|33|R.I.R.|0,22%|29|VP|0,15%|20|E|0,03%|4|MPT.A|0,02%|3|EMBRANCO|1,38%|184|NULOS|1,06%|141
Aveiro|Sever do Vouga|Cedrim e Paradela|PPD/PSD.CDS-PP.PPM|48,91%|449|CH|24,84%|228|PS|14,05%|129|IL|2,18%|20|B.E.|2,07%|19|ADN|1,96%|18|L|1,09%|10|PCP-PEV|0,87%|8|PAN|0,65%|6|R.I.R.|0,44%|4|ND|0,33%|3|VP|0,22%|2|PCTP/MRPP|0,11%|1|E|0,00%|0|MPT.A|0,00%|0|EMBRANCO|1,53%|14|NULOS|0,76%|7
Aveiro|Sever do Vouga|Couto de Esteves|PPD/PSD.CDS-PP.PPM|55,53%|271|PS|17,83%|87|CH|15,37%|75|IL|2,46%|12|ADN|2,25%|11|B.E.|2,05%|10|L|0,82%|4|PAN|0,82%|4|ND|0,41%|2|PCP-PEV|0,20%|1|PCTP/MRPP|0,20%|1|R.I.R.|0,20%|1|VP|0,20%|1|E|0,00%|0|MPT.A|0,00%|0|EMBRANCO|0,61%|3|NULOS|1,02%|5
Aveiro|Sever do Vouga|Pessegueiro do Vouga|PPD/PSD.CDS-PP.PPM|49,02%|551|CH|19,22%|216|PS|15,66%|176|IL|4,27%|48|B.E.|3,29%|37|L|2,22%|25|PCP-PEV|1,51%|17|ADN|1,33%|15|PAN|0,98%|11|ND|0,36%|4|R.I.R.|0,27%|3|PCTP/MRPP|0,18%|2|VP|0,09%|1|E|0,00%|0|MPT.A|0,00%|0|EMBRANCO|0,80%|9|NULOS|0,80%|9
Aveiro|Sever do Vouga|Rocas do Vouga|PPD/PSD.CDS-PP.PPM|44,46%|409|PS|24,24%|223|CH|18,59%|171|IL|2,93%|27|B.E.|2,39%|22|L|1,52%|14|ADN|1,20%|11|PAN|0,76%|7|PCP-PEV|0,76%|7|R.I.R.|0,43%|4|PCTP/MRPP|0,22%|2|E|0,11%|1|MPT.A|0,11%|1|ND|0,11%|1|VP|0,00%|0|EMBRANCO|0,76%|7|NULOS|1,41%|13
Aveiro|Sever do Vouga|Sever do Vouga|PPD/PSD.CDS-PP.PPM|46,30%|776|CH|18,32%|307|PS|17,24%|289|IL|4,89%|82|B.E.|3,34%|56|L|2,86%|48|ADN|1,61%|27|PAN|0,95%|16|PCP-PEV|0,78%|13|R.I.R.|0,24%|4|E|0,12%|2|ND|0,12%|2|PCTP/MRPP|0,12%|2|MPT.A|0,06%|1|VP|0,00%|0|EMBRANCO|2,39%|40|NULOS|0,66%|11
Aveiro|Sever do Vouga|Silva Escura e Dornelas|PPD/PSD.CDS-PP.PPM|43,68%|560|PS|21,92%|281|CH|18,33%|235|IL|3,28%|42|B.E.|2,11%|27|L|2,03%|26|ADN|1,64%|21|PAN|1,64%|21|PCP-PEV|1,25%|16|R.I.R.|0,55%|7|ND|0,39%|5|PCTP/MRPP|0,23%|3|E|0,00%|0|MPT.A|0,00%|0|VP|0,00%|0|EMBRANCO|1,79%|23|NULOS|1,17%|15
Aveiro|Sever do Vouga|Talhadas|PPD/PSD.CDS-PP.PPM|46,21%|366|PS|22,73%|180|CH|20,71%|164|IL|2,53%|20|B.E.|1,01%|8|L|0,88%|7|PAN|0,76%|6|PCP-PEV|0,76%|6|ADN|0,63%|5|ND|0,51%|4|E|0,25%|2|R.I.R.|0,25%|2|PCTP/MRPP|0,13%|1|VP|0,13%|1|MPT.A|0,00%|0|EMBRANCO|1,77%|14|NULOS|0,76%|6
Aveiro|Vagos|Calvão|PPD/PSD.CDS-PP.PPM|53,67%|702|CH|20,03%|262|PS|9,79%|128|IL|4,74%|62|ADN|2,60%|34|B.E.|2,06%|27|PAN|1,61%|21|L|1,22%|16|PCP-PEV|0,69%|9|R.I.R.|0,46%|6|ND|0,38%|5|PCTP/MRPP|0,15%|2|VP|0,15%|2|E|0,08%|1|MPT.A|0,00%|0|EMBRANCO|1,68%|22|NULOS|0,69%|9
Aveiro|Vagos|Fonte de Angeão e Covão do Lobo|PPD/PSD.CDS-PP.PPM|56,28%|748|CH|23,63%|314|PS|7,45%|99|IL|2,71%|36|ADN|2,26%|30|B.E.|2,03%|27|L|1,13%|15|PAN|0,53%|7|PCP-PEV|0,53%|7|R.I.R.|0,45%|6|ND|0,30%|4|MPT.A|0,23%|3|PCTP/MRPP|0,23%|3|E|0,15%|2|VP|0,15%|2|EMBRANCO|1,20%|16|NULOS|0,75%|10
Aveiro|Vagos|Gafanha da Boa Hora|PPD/PSD.CDS-PP.PPM|43,96%|637|CH|22,22%|322|PS|15,53%|225|IL|4,35%|63|B.E.|2,83%|41|PAN|2,28%|33|L|2,21%|32|ADN|2,00%|29|PCP-PEV|1,38%|20|ND|0,48%|7|PCTP/MRPP|0,21%|3|R.I.R.|0,07%|1|VP|0,07%|1|E|0,00%|0|MPT.A|0,00%|0|EMBRANCO|1,24%|18|NULOS|1,17%|17
Aveiro|Vagos|Ouca|PPD/PSD.CDS-PP.PPM|54,34%|551|CH|21,20%|215|PS|10,45%|106|IL|4,73%|48|ADN|2,07%|21|B.E.|1,78%|18|L|1,18%|12|PAN|0,99%|10|PCP-PEV|0,59%|6|ND|0,30%|3|MPT.A|0,10%|1|PCTP/MRPP|0,10%|1|R.I.R.|0,10%|1|VP|0,10%|1|E|0,00%|0|EMBRANCO|0,79%|8|NULOS|1,18%|12
Aveiro|Vagos|Ponte de Vagos e Santa Catarina|PPD/PSD.CDS-PP.PPM|51,90%|917|CH|24,00%|424|PS|9,34%|165|IL|3,79%|67|ADN|2,43%|43|B.E.|1,75%|31|PAN|1,19%|21|L|1,13%|20|ND|0,51%|9|PCP-PEV|0,45%|8|R.I.R.|0,23%|4|VP|0,23%|4|PCTP/MRPP|0,17%|3|E|0,00%|0|MPT.A|0,00%|0|EMBRANCO|1,64%|29|NULOS|1,25%|22
Aveiro|Vagos|Santo André de Vagos|PPD/PSD.CDS-PP.PPM|55,23%|650|CH|24,13%|284|PS|8,16%|96|ADN|2,38%|28|IL|2,29%|27|B.E.|2,12%|25|L|1,02%|12|PCP-PEV|0,68%|8|PAN|0,59%|7|R.I.R.|0,42%|5|PCTP/MRPP|0,25%|3|VP|0,17%|2|MPT.A|0,08%|1|ND|0,08%|1|E|0,00%|0|EMBRANCO|0,85%|10|NULOS|1,53%|18
Aveiro|Vagos|Sosa|PPD/PSD.CDS-PP.PPM|43,80%|710|CH|25,85%|419|PS|16,78%|272|IL|3,89%|63|ADN|2,16%|35|B.E.|1,60%|26|L|1,60%|26|PAN|1,17%|19|PCP-PEV|0,37%|6|PCTP/MRPP|0,25%|4|R.I.R.|0,19%|3|VP|0,19%|3|MPT.A|0,06%|1|ND|0,06%|1|E|0,00%|0|EMBRANCO|0,93%|15|NULOS|1,11%|18
Aveiro|Vagos|Vagos e Santo António|PPD/PSD.CDS-PP.PPM|44,54%|1.726|CH|19,28%|747|PS|17,01%|659|IL|5,65%|219|B.E.|3,33%|129|L|2,63%|102|ADN|1,68%|65|PAN|1,68%|65|PCP-PEV|0,80%|31|ND|0,52%|20|R.I.R.|0,15%|6|PCTP/MRPP|0,13%|5|VP|0,13%|5|E|0,08%|3|MPT.A|0,00%|0|EMBRANCO|1,50%|58|NULOS|0,90%|35
Aveiro|Vale de Cambra|Arões|PPD/PSD.CDS-PP.PPM|50,28%|361|CH|18,94%|136|PS|17,97%|129|IL|2,65%|19|B.E.|1,81%|13|L|0,84%|6|ADN|0,70%|5|PAN|0,70%|5|PCTP/MRPP|0,70%|5|R.I.R.|0,70%|5|MPT.A|0,28%|2|PCP-PEV|0,28%|2|E|0,14%|1|ND|0,14%|1|VP|0,14%|1|EMBRANCO|1,53%|11|NULOS|2,23%|16
Aveiro|Vale de Cambra|Cepelos|PPD/PSD.CDS-PP.PPM|49,81%|386|PS|20,13%|156|CH|14,97%|116|IL|3,87%|30|B.E.|3,48%|27|ADN|1,81%|14|PAN|1,03%|8|L|0,77%|6|R.I.R.|0,52%|4|ND|0,39%|3|PCP-PEV|0,26%|2|E|0,13%|1|PCTP/MRPP|0,13%|1|MPT.A|0,00%|0|VP|0,00%|0|EMBRANCO|0,65%|5|NULOS|2,06%|16
Aveiro|Vale de Cambra|Junqueira|PPD/PSD.CDS-PP.PPM|54,52%|332|CH|18,06%|110|PS|14,12%|86|IL|3,78%|23|ADN|2,13%|13|B.E.|1,15%|7|L|0,99%|6|ND|0,99%|6|R.I.R.|0,66%|4|PCP-PEV|0,49%|3|PAN|0,33%|2|PCTP/MRPP|0,16%|1|E|0,00%|0|MPT.A|0,00%|0|VP|0,00%|0|EMBRANCO|1,64%|10|NULOS|0,99%|6
Aveiro|Vale de Cambra|Macieira de Cambra|PPD/PSD.CDS-PP.PPM|33,39%|911|PS|30,21%|824|CH|17,93%|489|IL|5,43%|148|B.E.|3,56%|97|PAN|1,72%|47|ADN|1,36%|37|L|1,25%|34|PCP-PEV|0,95%|26|R.I.R.|0,59%|16|VP|0,22%|6|PCTP/MRPP|0,15%|4|E|0,07%|2|ND|0,07%|2|MPT.A|0,00%|0|EMBRANCO|1,03%|28|NULOS|2,09%|57
Aveiro|Vale de Cambra|Roge|PPD/PSD.CDS-PP.PPM|37,28%|384|PS|28,16%|290|CH|18,45%|190|IL|4,95%|51|B.E.|2,91%|30|ADN|1,75%|18|L|1,36%|14|PAN|1,17%|12|ND|0,58%|6|R.I.R.|0,58%|6|PCP-PEV|0,49%|5|PCTP/MRPP|0,29%|3|E|0,10%|1|MPT.A|0,10%|1|VP|0,10%|1|EMBRANCO|0,49%|5|NULOS|1,26%|13
Aveiro|Vale de Cambra|São Pedro de Castelões|PPD/PSD.CDS-PP.PPM|40,77%|1.754|PS|23,25%|1.000|CH|17,09%|735|IL|5,58%|240|B.E.|3,30%|142|L|1,98%|85|ADN|1,65%|71|PAN|1,60%|69|PCP-PEV|0,72%|31|R.I.R.|0,65%|28|ND|0,42%|18|PCTP/MRPP|0,21%|9|VP|0,09%|4|E|0,07%|3|MPT.A|0,02%|1|EMBRANCO|1,23%|53|NULOS|1,37%|59
Aveiro|Vale de Cambra|Vila Chã, Codal e Vila Cova de Perrinho|PPD/PSD.CDS-PP.PPM|38,09%|1.278|PS|25,45%|854|CH|16,81%|564|IL|5,10%|171|B.E.|4,14%|139|PAN|1,97%|66|L|1,76%|59|ADN|1,49%|50|PCP-PEV|1,04%|35|R.I.R.|0,63%|21|ND|0,36%|12|PCTP/MRPP|0,21%|7|VP|0,09%|3|MPT.A|0,06%|2|E|0,00%|0|EMBRANCO|1,31%|44|NULOS|1,49%|50
Beja|Aljustrel|Aljustrel e Rio de Moinhos|PS|32,46%|1.091|PCP-PEV|24,64%|828|CH|19,67%|661|PPD/PSD.CDS-PP.PPM|9,61%|323|B.E.|5,18%|174|IL|1,79%|60|L|1,10%|37|PAN|1,10%|37|PCTP/MRPP|0,95%|32|ADN|0,57%|19|ND|0,18%|6|R.I.R.|0,09%|3|VP|0,09%|3|E|0,06%|2|EMBRANCO|1,37%|46|NULOS|1,16%|39
Beja|Aljustrel|Ervidel|PS|33,96%|182|PCP-PEV|24,07%|129|CH|21,83%|117|PPD/PSD.CDS-PP.PPM|5,97%|32|B.E.|4,66%|25|PAN|2,05%|11|L|1,68%|9|PCTP/MRPP|1,68%|9|ADN|0,37%|2|IL|0,37%|2|E|0,00%|0|ND|0,00%|0|R.I.R.|0,00%|0|VP|0,00%|0|EMBRANCO|1,31%|7|NULOS|2,05%|11
Beja|Aljustrel|Messejana|PS|35,76%|177|CH|24,85%|123|PCP-PEV|17,17%|85|PPD/PSD.CDS-PP.PPM|7,27%|36|B.E.|3,43%|17|L|2,22%|11|PCTP/MRPP|1,62%|8|ADN|1,41%|7|PAN|0,81%|4|IL|0,61%|3|VP|0,61%|3|ND|0,40%|2|R.I.R.|0,40%|2|E|0,20%|1|EMBRANCO|0,81%|4|NULOS|2,42%|12
Beja|Aljustrel|São João de Negrilhos|PS|41,55%|337|CH|23,55%|191|PCP-PEV|16,65%|135|PPD/PSD.CDS-PP.PPM|6,66%|54|B.E.|3,21%|26|PCTP/MRPP|1,48%|12|IL|1,23%|10|L|1,11%|9|PAN|0,74%|6|ADN|0,62%|5|VP|0,62%|5|ND|0,12%|1|E|0,00%|0|R.I.R.|0,00%|0|EMBRANCO|1,11%|9|NULOS|1,36%|11
Beja|Almodôvar|Aldeia dos Fernandes|PS|37,68%|133|CH|20,96%|74|PPD/PSD.CDS-PP.PPM|17,00%|60|PCP-PEV|7,37%|26|B.E.|3,97%|14|IL|2,55%|9|ADN|1,70%|6|L|1,70%|6|PAN|1,42%|5|ND|0,85%|3|E|0,57%|2|PCTP/MRPP|0,57%|2|R.I.R.|0,57%|2|VP|0,28%|1|EMBRANCO|0,28%|1|NULOS|2,55%|9
Beja|Almodôvar|Almodôvar e Graça dos Padrões|PS|31,32%|716|PPD/PSD.CDS-PP.PPM|25,15%|575|CH|23,97%|548|PCP-PEV|5,03%|115|B.E.|4,11%|94|IL|2,19%|50|ADN|1,53%|35|L|1,36%|31|PAN|1,31%|30|PCTP/MRPP|0,48%|11|R.I.R.|0,48%|11|ND|0,17%|4|E|0,09%|2|VP|0,04%|1|EMBRANCO|1,09%|25|NULOS|1,66%|38
Beja|Almodôvar|Rosário|PS|34,33%|115|CH|30,15%|101|PPD/PSD.CDS-PP.PPM|12,54%|42|PCP-PEV|8,96%|30|B.E.|3,58%|12|ADN|2,09%|7|L|1,79%|6|IL|1,19%|4|PCTP/MRPP|1,19%|4|E|0,30%|1|PAN|0,30%|1|R.I.R.|0,30%|1|ND|0,00%|0|VP|0,00%|0|EMBRANCO|1,49%|5|NULOS|1,79%|6
Beja|Almodôvar|Santa Clara-a-Nova e Gomes Aires|PS|36,07%|154|CH|22,95%|98|PPD/PSD.CDS-PP.PPM|22,48%|96|PCP-PEV|4,68%|20|ADN|2,11%|9|B.E.|2,11%|9|IL|1,87%|8|R.I.R.|1,17%|5|PCTP/MRPP|0,94%|4|VP|0,70%|3|L|0,47%|2|PAN|0,47%|2|E|0,23%|1|ND|0,00%|0|EMBRANCO|1,17%|5|NULOS|2,58%|11
Beja|Almodôvar|Santa Cruz|PS|45,95%|136|PPD/PSD.CDS-PP.PPM|19,26%|57|CH|14,86%|44|PCP-PEV|5,74%|17|B.E.|3,38%|10|L|2,36%|7|ADN|1,35%|4|PCTP/MRPP|1,35%|4|ND|1,01%|3|E|0,68%|2|PAN|0,68%|2|IL|0,34%|1|R.I.R.|0,34%|1|VP|0,34%|1|EMBRANCO|1,35%|4|NULOS|1,01%|3
Beja|Almodôvar|São Barnabé|PS|44,39%|83|PPD/PSD.CDS-PP.PPM|26,74%|50|CH|14,44%|27|ADN|3,74%|7|PCP-PEV|2,67%|5|IL|2,14%|4|PAN|1,60%|3|B.E.|0,53%|1|E|0,53%|1|L|0,53%|1|ND|0,53%|1|R.I.R.|0,53%|1|PCTP/MRPP|0,00%|0|VP|0,00%|0|EMBRANCO|1,07%|2|NULOS|0,53%|1
Beja|Alvito|Alvito|PS|24,21%|153|CH|24,05%|152|PPD/PSD.CDS-PP.PPM|20,09%|127|PCP-PEV|15,03%|95|B.E.|8,54%|54|PAN|1,27%|8|PCTP/MRPP|1,27%|8|IL|1,11%|7|ADN|0,95%|6|L|0,95%|6|R.I.R.|0,63%|4|E|0,00%|0|ND|0,00%|0|VP|0,00%|0|EMBRANCO|1,27%|8|NULOS|0,63%|4
Beja|Alvito|Vila Nova da Baronia|PS|33,11%|199|CH|25,62%|154|PPD/PSD.CDS-PP.PPM|14,14%|85|PCP-PEV|10,98%|66|B.E.|4,99%|30|L|2,16%|13|PAN|1,50%|9|PCTP/MRPP|1,16%|7|ADN|0,83%|5|IL|0,83%|5|R.I.R.|0,50%|3|E|0,17%|1|VP|0,17%|1|ND|0,00%|0|EMBRANCO|1,83%|11|NULOS|2,00%|12
Beja|Barrancos|Barrancos|PS|30,53%|236|CH|22,77%|176|PCP-PEV|18,50%|143|PPD/PSD.CDS-PP.PPM|15,91%|123|B.E.|2,98%|23|IL|2,07%|16|ADN|1,03%|8|L|0,78%|6|PAN|0,65%|5|PCTP/MRPP|0,26%|2|E|0,13%|1|R.I.R.|0,13%|1|VP|0,13%|1|ND|0,00%|0|EMBRANCO|2,72%|21|NULOS|1,42%|11
Beja|Beja|Albernoa e Trindade|PS|29,84%|131|PCP-PEV|20,96%|92|CH|19,59%|86|PPD/PSD.CDS-PP.PPM|12,30%|54|B.E.|4,33%|19|IL|2,96%|13|PAN|2,51%|11|L|2,05%|9|ADN|1,37%|6|PCTP/MRPP|0,91%|4|ND|0,23%|1|E|0,00%|0|R.I.R.|0,00%|0|VP|0,00%|0|EMBRANCO|1,37%|6|NULOS|1,59%|7
Beja|Beja|Baleizão|PS|30,95%|147|PCP-PEV|28,42%|135|CH|22,74%|108|B.E.|8,00%|38|PPD/PSD.CDS-PP.PPM|5,05%|24|IL|1,05%|5|PCTP/MRPP|0,84%|4|PAN|0,63%|3|L|0,42%|2|ADN|0,21%|1|R.I.R.|0,21%|1|VP|0,21%|1|E|0,00%|0|ND|0,00%|0|EMBRANCO|0,21%|1|NULOS|1,05%|5
Beja|Beja|Beja (Salvador e Santa Maria da Feira)|PS|28,62%|1.642|CH|22,08%|1.267|PPD/PSD.CDS-PP.PPM|20,85%|1.196|PCP-PEV|12,81%|735|B.E.|4,60%|264|IL|2,98%|171|L|2,14%|123|PAN|1,50%|86|ADN|0,96%|55|PCTP/MRPP|0,35%|20|R.I.R.|0,16%|9|VP|0,14%|8|E|0,10%|6|ND|0,07%|4|EMBRANCO|1,50%|86|NULOS|1,13%|65
Beja|Beja|Beja (Santiago Maior e São João Baptista)|PS|26,59%|2.069|PPD/PSD.CDS-PP.PPM|25,97%|2.021|CH|19,87%|1.546|PCP-PEV|12,81%|997|B.E.|4,45%|346|IL|3,06%|238|L|1,95%|152|PAN|1,34%|104|ADN|0,82%|64|PCTP/MRPP|0,41%|32|R.I.R.|0,19%|15|VP|0,14%|11|E|0,08%|6|ND|0,03%|2|EMBRANCO|1,37%|107|NULOS|0,93%|72
Beja|Beja|Beringel|PS|33,04%|223|CH|20,89%|141|PPD/PSD.CDS-PP.PPM|17,93%|121|PCP-PEV|16,74%|113|B.E.|2,81%|19|IL|1,48%|10|L|1,19%|8|ADN|1,04%|7|PAN|1,04%|7|E|0,15%|1|ND|0,15%|1|PCTP/MRPP|0,15%|1|R.I.R.|0,00%|0|VP|0,00%|0|EMBRANCO|1,63%|11|NULOS|1,78%|12
Beja|Beja|Cabeça Gorda|PS|37,97%|240|CH|20,57%|130|PCP-PEV|20,41%|129|PPD/PSD.CDS-PP.PPM|8,54%|54|B.E.|3,48%|22|PCTP/MRPP|1,90%|12|PAN|1,42%|9|ADN|1,27%|8|IL|1,11%|7|L|0,63%|4|R.I.R.|0,16%|1|E|0,00%|0|ND|0,00%|0|VP|0,00%|0|EMBRANCO|0,47%|3|NULOS|2,06%|13
Beja|Beja|Nossa Senhora das Neves|PS|33,09%|277|CH|24,01%|201|PCP-PEV|19,95%|167|PPD/PSD.CDS-PP.PPM|8,84%|74|B.E.|3,23%|27|IL|1,67%|14|ADN|1,55%|13|PAN|1,55%|13|L|1,43%|12|PCTP/MRPP|1,31%|11|VP|0,36%|3|E|0,12%|1|ND|0,12%|1|R.I.R.|0,12%|1|EMBRANCO|1,67%|14|NULOS|0,96%|8
Beja|Beja|Salvada e Quintos|PS|36,73%|256|PCP-PEV|24,25%|169|CH|18,08%|126|PPD/PSD.CDS-PP.PPM|8,90%|62|B.E.|3,16%|22|IL|1,43%|10|L|1,43%|10|PCTP/MRPP|1,29%|9|PAN|1,00%|7|ADN|0,29%|2|R.I.R.|0,29%|2|VP|0,14%|1|E|0,00%|0|ND|0,00%|0|EMBRANCO|2,15%|15|NULOS|0,86%|6
Beja|Beja|Santa Clara de Louredo|PS|33,95%|128|PCP-PEV|27,06%|102|CH|16,18%|61|PPD/PSD.CDS-PP.PPM|10,61%|40|B.E.|3,45%|13|IL|1,86%|7|L|1,33%|5|ADN|1,06%|4|PCTP/MRPP|1,06%|4|E|0,27%|1|ND|0,27%|1|PAN|0,27%|1|R.I.R.|0,00%|0|VP|0,00%|0|EMBRANCO|1,59%|6|NULOS|1,06%|4
Beja|Beja|Santa Vitória e Mombeja|PS|33,97%|161|CH|22,15%|105|PCP-PEV|21,73%|103|PPD/PSD.CDS-PP.PPM|7,81%|37|B.E.|5,70%|27|PCTP/MRPP|1,48%|7|L|1,27%|6|PAN|1,05%|5|IL|0,63%|3|VP|0,42%|2|ADN|0,21%|1|ND|0,21%|1|R.I.R.|0,21%|1|E|0,00%|0|EMBRANCO|1,69%|8|NULOS|1,48%|7
Beja|Beja|São Matias|PS|36,30%|106|CH|30,48%|89|PPD/PSD.CDS-PP.PPM|10,62%|31|PCP-PEV|8,90%|26|B.E.|4,11%|12|IL|2,74%|8|L|2,05%|6|PAN|1,03%|3|PCTP/MRPP|1,03%|3|ADN|0,34%|1|VP|0,34%|1|E|0,00%|0|ND|0,00%|0|R.I.R.|0,00%|0|EMBRANCO|1,03%|3|NULOS|1,03%|3
Beja|Beja|Trigaches e São Brissos|PS|32,04%|91|CH|30,28%|86|PCP-PEV|15,14%|43|PPD/PSD.CDS-PP.PPM|12,32%|35|B.E.|3,17%|9|IL|1,41%|4|ADN|0,70%|2|PAN|0,70%|2|PCTP/MRPP|0,70%|2|E|0,35%|1|L|0,35%|1|ND|0,35%|1|R.I.R.|0,35%|1|VP|0,00%|0|EMBRANCO|1,06%|3|NULOS|1,06%|3
